# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_aztec
# Exported by: [CM:MOD] SilentK
setting:	replacespawns 1
weapon_zm_shotgun	-1568.185303 -538.473022 -206.740402	-0.179 13.201 83.338
weapon_zm_shotgun	-1562.733398 -580.148193 -206.728271	-0.646 7.518 85.220
weapon_zm_shotgun	-2003.289429 204.752502 -206.793304	-0.182 11.842 85.479
weapon_zm_shotgun	467.845306 -1628.773315 -158.736099	-0.437 7.801 84.154
weapon_zm_shotgun	385.229309 -1642.384888 -157.626999	9.245 0.513 13.266
weapon_zm_shotgun	-810.869080 842.522705 -501.072998	12.179 131.212 -96.006
weapon_zm_shotgun	-2023.209595 -966.841919 -219.147003	8.843 -0.241 -89.019
weapon_zm_shotgun	519.887085 -299.918701 -46.775581	-0.431 2.080 84.502
weapon_zm_shotgun	-1142.958130 159.523926 -190.749466	-0.078 16.864 82.859
weapon_zm_sledge	-697.600586 -1251.482666 -509.459991	31.454 -0.563 7.816
weapon_zm_sledge	-2047.630615 1253.221191 -155.586197	18.447 0.212 2.893
weapon_zm_sledge	-1679.687622 1039.763062 -93.025200	0.883 -99.204 88.438
weapon_zm_sledge	-2545.136475 -535.790039 -156.351837	-12.097 -0.403 0.814
weapon_zm_revolver	135.627197 -876.853027 -190.191299	1.141 -31.147 -86.988
weapon_zm_revolver	-729.686279 -716.216614 -506.613708	5.048 -23.925 -80.051
weapon_zm_revolver	-722.960022 -752.559387 -506.553192	0.121 -20.664 -87.217
weapon_zm_revolver	1112.228760 13.974900 -90.086403	2.549 -20.528 -83.591
weapon_zm_revolver	2094.627930 451.725403 -483.129395	-18.997 -25.969 -83.708
weapon_zm_revolver	514.298828 -259.771515 -222.060898	2.739 -20.108 -83.760
weapon_ttt_glock	2194.626465 15.460600 -223.673294	-0.075 35.976 88.923
weapon_ttt_glock	2962.155273 439.878204 -191.733902	-0.157 36.020 87.907
weapon_ttt_glock	2962.343018 -486.114105 -191.707703	-0.121 36.013 88.347
weapon_ttt_glock	2419.713135 1313.984009 -382.920013	0.082 -32.708 -90.705
weapon_ttt_glock	-2576.784668 -537.150818 -159.713196	0.018 35.158 87.903
weapon_ttt_glock	-2946.510986 522.372681 -230.468307	-0.700 -35.089 -90.751
weapon_ttt_glock	-409.716705 -469.225494 -218.836197	-7.905 -43.247 -92.872
weapon_ttt_glock	2180.174561 331.726593 -223.705002	-0.118 36.008 88.392
weapon_ttt_glock	-1103.288696 383.937714 -63.702400	0.016 35.151 88.124
weapon_ttt_glock	-1593.943604 -1239.173706 -223.484772	-0.741 39.549 90.412
weapon_ttt_ak47	-2461.798340 35.393070 -304.978210	7.736 3.047 82.529
weapon_ttt_ak47	-1133.618286 280.699646 -190.858505	0.309 -7.466 -87.770
