# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_nuke
# Exported by: [CM:MOD] SilentK
setting:	replacespawns 1
item_ammo_pistol_ttt	2091.456055 -2354.630859 -415.574707	-0.369 0.132 -0.531
item_ammo_pistol_ttt	2085.242432 -2351.183838 -415.540497	-1.094 0.198 -0.542
item_ammo_pistol_ttt	32.402241 -922.390076 -767.522888	0.105 -2.318 -0.164
item_ammo_pistol_ttt	39.555862 -926.264404 -767.501343	-0.000 -13.587 0.000
item_ammo_pistol_ttt	58.861530 -935.375977 -764.764465	-89.988 -178.353 180.000
item_ammo_pistol_ttt	1205.636475 -1627.393799 -639.443420	-1.164 0.223 -0.000
item_ammo_pistol_ttt	1192.808960 -1627.048828 -639.583740	-0.059 0.051 -0.073
item_ammo_pistol_ttt	1169.729126 -1622.942139 -639.674438	-0.151 -0.018 -0.046
item_ammo_pistol_ttt	1449.837524 -2011.969116 -213.382278	-63.205 179.365 129.069
item_ammo_pistol_ttt	1431.268677 -1965.136963 -222.691727	-63.277 179.566 128.877
weapon_ttt_explosivegrenade	126.669441 -1729.221924 -49.274651	-2.229 8.858 6.866
weapon_ttt_explosivegrenade	24.042887 -1658.380981 -47.831722	-5.900 -9.583 4.387
weapon_ttt_explosivegrenade	159.126755 -1598.743652 -49.842987	1.831 -5.244 -7.056
weapon_ttt_explosivegrenade	-1069.594116 -1196.186768 -374.712189	-0.119 0.000 -0.042
weapon_ttt_explosivegrenade	195.826538 -700.394409 -411.225067	-0.004 0.000 -0.002
weapon_ttt_explosivegrenade	-198.774124 -381.996124 -411.215790	-0.009 0.000 -0.004
weapon_ttt_explosivegrenade	28.291882 -593.043335 -411.189117	-0.122 0.000 -0.055
weapon_ttt_explosivegrenade	1345.786865 -478.200378 -523.761902	-0.004 0.000 -0.004
weapon_zm_pistol	1304.464478 -414.157715 -639.640381	0.452 36.661 89.096
weapon_zm_pistol	1135.130737 -1561.390381 -639.716187	-0.133 36.017 88.205
weapon_zm_pistol	454.319214 -951.439087 -279.434387	7.738 -42.699 -95.510
weapon_zm_pistol	404.373810 -1116.395508 -383.725494	-0.145 36.019 88.049
weapon_zm_pistol	-242.471893 -486.975708 -389.716187	-0.133 36.017 88.205
weapon_zm_pistol	159.151306 -2038.232788 -415.615295	0.440 36.404 89.621
weapon_zm_pistol	2007.129761 -1920.063354 -364.306793	0.372 36.640 89.230
weapon_zm_pistol	496.329193 157.472397 -415.722290	-0.141 36.020 88.102
weapon_zm_pistol	1291.240234 -605.021729 -415.648712	-0.041 35.943 89.335
weapon_zm_pistol	2189.935059 -2426.490967 -638.472229	0.469 1.647 -89.488
weapon_zm_molotov	-2807.175049 -697.866028 -413.099792	-1.630 0.380 2.090
weapon_zm_molotov	-2721.645508 -719.864685 -413.306793	-1.133 0.457 1.645
weapon_zm_molotov	-2653.199463 -587.961975 -411.894501	-1.466 0.404 1.944
weapon_zm_molotov	-2874.923340 -658.881226 -412.110809	2.141 -1.470 -0.102
weapon_zm_molotov	38.372116 -1014.965271 -766.471680	19.127 85.650 90.443
weapon_zm_molotov	57.568737 -1014.663635 -766.429688	77.302 -103.450 -87.134
weapon_zm_molotov	311.273163 -1970.991211 -414.588440	83.487 61.943 93.940
weapon_zm_molotov	872.065002 -1743.459229 -414.460480	78.606 -118.768 -85.824
weapon_zm_molotov	871.799683 -1761.520752 -414.554718	80.406 60.130 93.736
weapon_zm_molotov	644.463135 -1587.824463 -414.453888	75.874 71.047 -87.771
weapon_zm_molotov	307.205505 -1987.873535 -414.445648	-4.632 133.602 90.395
weapon_zm_molotov	601.543274 -2101.480713 -414.518066	76.819 168.671 -87.044
weapon_zm_molotov	1161.486084 -533.332947 -191.916016	-15.029 60.642 -86.635
weapon_zm_molotov	1862.727417 -820.725464 -350.406189	-8.364 -144.002 90.138
weapon_zm_molotov	1045.313843 -1190.367676 -102.004700	-82.308 -179.382 64.994
weapon_ttt_confgrenade	-2870.025879 -727.383484 -414.029907	2.600 0.705 1.223
weapon_ttt_confgrenade	-2821.793945 -810.362183 -415.735687	-0.258 -0.020 2.451
weapon_ttt_confgrenade	-1230.760254 -1211.270752 -376.040588	2.189 -0.331 -1.878
weapon_ttt_confgrenade	213.552887 -1690.723511 -638.278564	-36.526 116.605 91.393
weapon_ttt_confgrenade	200.235611 -1692.591675 -638.238892	-35.663 116.840 91.023
weapon_ttt_confgrenade	191.085373 -1693.662476 -638.492310	-3.543 98.112 103.788
weapon_zm_shotgun	728.580872 -818.767395 -341.056885	-0.450 -0.401 -84.343
weapon_zm_shotgun	591.881226 -2151.150391 -344.799805	-0.421 -19.415 -83.783
weapon_zm_shotgun	604.438477 803.338318 -422.822388	-0.728 10.560 92.944
weapon_zm_shotgun	1670.136108 -1992.580811 -638.953308	-1.026 -9.451 -89.484
weapon_zm_shotgun	-1346.357666 -950.005981 -378.800995	-2.217 50.260 -96.253
weapon_zm_shotgun	680.930298 -1637.642456 -638.728699	-0.312 8.300 83.960
weapon_zm_sledge	-192.472107 -472.522095 -385.686707	18.065 -131.173 2.368
weapon_zm_sledge	3484.705566 -705.878296 -347.596100	18.344 0.352 2.964
weapon_zm_sledge	-2601.660400 -649.547180 -410.618896	7.915 1.829 3.204
weapon_zm_sledge	-347.748596 -312.348816 -412.365051	-11.960 -1.258 0.340
weapon_zm_sledge	1361.516113 -1601.325806 -284.359650	-11.970 -1.300 0.456
weapon_zm_revolver	-2727.219727 -663.788879 -415.385895	2.762 -21.296 -83.360
weapon_zm_revolver	639.993225 -1430.352905 -598.056885	2.699 -20.129 -83.915
weapon_zm_revolver	584.647217 -1062.540039 -365.221710	2.472 -20.580 -84.322
weapon_zm_revolver	411.804199 -825.015930 -382.084808	2.442 -20.370 -83.801
weapon_zm_revolver	-409.840515 -235.279999 -414.090393	2.447 -20.361 -83.676
weapon_zm_revolver	-249.326401 -519.420227 -170.053894	2.668 -20.139 -84.036
weapon_zm_revolver	-2768.654053 -808.873291 -416.787506	1.163 -20.645 -82.894
weapon_zm_revolver	115.327499 -1979.114624 -414.093292	2.450 -20.358 -83.608
weapon_zm_revolver	1569.340698 -2124.855713 -361.913391	2.206 -18.922 -84.142
weapon_zm_revolver	1752.763184 -736.206421 -302.238190	2.517 -20.551 -83.901
weapon_zm_revolver	561.708984 262.199799 -414.098602	2.455 -20.349 -83.490
weapon_zm_revolver	317.636902 -1486.358154 -126.093300	2.450 -20.358 -83.608
weapon_zm_revolver	191.428696 -1114.630859 -286.093414	2.450 -20.358 -83.608
weapon_zm_revolver	1386.047485 -282.728302 -167.242599	-0.631 30.266 89.344
weapon_zm_revolver	1414.777832 -2334.747070 -414.367096	-1.500 -21.479 -85.476
weapon_zm_revolver	1249.066406 -1027.393188 -767.314026	1.890 26.769 87.218
weapon_ttt_glock	1093.556885 -644.542419 -639.650818	0.226 36.848 89.029
weapon_ttt_glock	1430.292725 -2158.257080 -639.725525	-0.145 36.019 88.049
weapon_ttt_glock	-383.999695 -1097.735107 -415.732086	-0.154 36.020 87.937
weapon_ttt_glock	1783.118652 -790.719788 -303.860107	0.015 35.145 88.250
weapon_ttt_glock	1231.748291 -728.650574 -415.725494	-0.145 36.019 88.049
weapon_ttt_ak47	-545.310425 -924.495911 -414.710327	-3.336 -16.709 81.801
weapon_ttt_ak47	1191.745728 -1612.893799 -638.312988	-4.997 11.814 -84.177
