# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: cs_militia
# Exported by: [CM:MOD] SilentK
setting:	replacespawns 1
weapon_ttt_explosivegrenade	71.401718 887.908997 12.159931	1.311 -3.286 4.261
weapon_ttt_explosivegrenade	55.553635 1106.194092 55.276413	-2.925 -0.000 -0.001
weapon_ttt_explosivegrenade	475.135406 1943.657837 -300.656677	1.751 0.899 4.696
weapon_ttt_explosivegrenade	520.476440 1945.594727 -301.757507	2.632 1.170 2.460
weapon_ttt_explosivegrenade	565.925476 1945.822998 -302.738739	3.858 0.271 6.397
weapon_ttt_explosivegrenade	605.006714 1955.751221 -302.093750	2.794 0.366 5.489
weapon_ttt_explosivegrenade	691.246155 -2525.410400 73.625137	-2.068 -0.004 -0.033
weapon_ttt_explosivegrenade	690.759094 -2468.565430 73.575226	-2.496 -0.000 -0.001
weapon_zm_pistol	192.868698 204.515900 -15.711800	0.017 137.897 87.932
weapon_zm_pistol	164.625793 472.734406 19.403601	0.017 150.987 87.932
weapon_zm_pistol	697.255371 712.465881 -15.711800	0.017 -40.272 87.932
weapon_zm_pistol	609.295471 1080.114380 -15.711800	0.017 40.578 87.932
weapon_zm_pistol	114.244499 436.935608 -15.711800	0.017 -33.202 87.932
weapon_zm_pistol	1841.258423 -2241.458008 -159.711807	0.017 5.157 87.932
weapon_zm_pistol	1718.640015 -2241.617676 -159.711807	0.017 5.157 87.932
weapon_zm_pistol	627.062378 1662.456421 -305.932404	-7.397 -19.798 -102.538
weapon_zm_pistol	597.532227 1661.921753 -305.830597	-2.407 -15.345 -88.979
weapon_ttt_aug	726.024170 -1293.807495 -294.381226	2.328 -2.944 -95.463
weapon_ttt_aug	403.575195 1662.932007 -304.324371	1.054 9.665 91.837
weapon_zm_molotov	726.969482 -2580.756348 -172.236603	3.956 -0.388 -2.873
weapon_zm_molotov	762.070129 -2582.528320 -170.346100	-4.010 -0.802 6.069
weapon_zm_molotov	803.537903 -2586.545410 -167.581696	2.997 -0.053 5.255
weapon_zm_molotov	1024.130249 -387.221313 -324.117004	-79.892 -10.181 95.790
weapon_zm_molotov	1292.794067 623.223572 -19.385500	1.986 -0.116 -2.041
weapon_zm_molotov	412.612488 155.642303 -162.055206	-8.794 -136.189 95.134
weapon_zm_molotov	552.042786 965.014709 -118.244698	2.165 -0.119 -2.218
weapon_zm_molotov	1285.093750 790.203918 -116.150101	0.317 0.003 0.102
weapon_zm_molotov	515.739807 798.650818 -14.226000	-83.346 -18.377 -76.428
weapon_zm_molotov	119.263100 1105.936157 12.704700	1.207 0.012 -0.929
weapon_zm_molotov	533.286865 1833.233032 -158.511093	-5.675 130.347 90.314
weapon_zm_molotov	186.262802 567.848694 23.641100	0.881 0.011 -0.575
weapon_zm_molotov	659.617188 1977.435913 -304.951782	-7.080 -96.659 89.101
weapon_zm_molotov	649.945923 1957.060303 -305.570953	-4.243 -54.790 90.417
weapon_ttt_confgrenade	861.904907 996.666016 -312.735596	-8.673 0.654 -95.508
weapon_ttt_confgrenade	321.983002 667.280518 -71.465599	-15.112 6.113 28.773
weapon_ttt_confgrenade	311.758606 1866.738403 -67.219704	2.007 0.219 -0.599
weapon_ttt_confgrenade	1066.486938 591.732300 11.817700	0.003 -0.011 0.581
weapon_ttt_confgrenade	113.683800 241.667694 45.841000	1.019 -0.226 -0.848
weapon_ttt_confgrenade	290.557922 1979.006714 -291.539398	5.224 0.422 6.580
weapon_ttt_confgrenade	461.998901 1753.167480 -314.927948	-46.211 -144.471 -91.784
weapon_ttt_confgrenade	311.680115 1870.339478 -301.370789	44.201 31.184 113.901
weapon_zm_shotgun	394.065887 1940.456055 -123.197701	-0.663 9.101 90.276
weapon_zm_shotgun	101.959297 1018.067078 -106.256798	-0.663 -93.939 90.276
weapon_zm_shotgun	1300.437866 437.004791 -22.576000	-0.663 -83.599 90.276
weapon_zm_shotgun	454.417603 -1890.312012 -149.791504	-0.663 -42.459 90.276
weapon_zm_shotgun	1071.005127 -2612.948730 -184.397797	-0.663 178.501 90.276
weapon_zm_shotgun	336.576752 1651.558960 -296.993439	-16.758 0.441 -0.935
weapon_zm_sledge	441.072113 1901.505127 -155.725204	17.986 -2.807 3.025
weapon_zm_sledge	479.615814 1947.969360 -66.328796	18.425 -0.087 2.949
weapon_zm_sledge	-22.730400 801.003723 23.791599	18.425 -105.027 2.949
weapon_zm_sledge	146.708496 -2478.420166 -155.133194	18.425 100.313 2.949
weapon_zm_sledge	975.810120 -1482.548828 -413.064789	18.425 -96.587 2.949
weapon_zm_sledge	832.002869 908.273438 -118.013885	-12.290 0.106 0.387
weapon_zm_revolver	453.033905 1829.126709 -158.096298	2.576 -20.508 -83.341
weapon_zm_revolver	881.264282 1249.835571 -317.838196	2.576 54.512 -83.341
weapon_zm_revolver	1027.117188 -578.131409 -320.291809	2.576 -105.648 -83.341
weapon_zm_revolver	2024.986572 -2056.906494 -158.096298	2.576 20.412 -83.341
weapon_zm_revolver	1966.041504 -1999.629150 -158.096298	2.576 20.412 -83.341
weapon_zm_revolver	245.052094 396.558502 -150.096298	2.576 -125.088 -83.341
weapon_zm_revolver	521.761292 787.538696 -150.096298	2.576 48.352 -83.341
weapon_zm_revolver	575.166321 949.290588 -120.948700	2.576 161.212 -83.341
weapon_zm_revolver	323.818604 1376.512573 -14.096300	2.576 118.532 -83.341
weapon_zm_revolver	460.133514 1125.869385 -14.096300	2.576 10.872 -83.341
weapon_zm_revolver	374.070313 327.293213 4.221500	2.576 87.652 -83.341
weapon_zm_revolver	498.034393 1636.873779 -295.669067	-11.005 9.669 -88.367
weapon_zm_revolver	482.565094 1630.927490 -301.340271	-3.982 -24.574 -98.457
weapon_ttt_glock	483.906189 329.854004 -15.711800	0.017 35.158 87.932
weapon_ttt_glock	209.733093 1100.354614 -15.711800	0.017 45.997 87.932
weapon_ttt_glock	1786.150757 -2319.747803 -165.393494	0.017 5.157 87.932
weapon_ttt_glock	836.888489 974.858215 -309.257721	-4.945 -35.780 -97.892
weapon_ttt_ak47	624.867065 -905.779053 -322.812683	-3.271 -1.331 70.547
weapon_ttt_ak47	791.484741 912.331848 -120.328224	-3.354 -16.632 81.724
weapon_ttt_ak47	572.311768 1659.286743 -306.640656	-2.817 -10.118 76.457
