# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_port
# Exported by: [CM] Badger
setting:	replacespawns 1
item_ammo_pistol_ttt	-2511.787598 -1574.624512 512.438293	-0.332 0.035 -0.459
item_ammo_pistol_ttt	-2493.942627 -1569.883545 512.436462	-0.342 0.035 -0.473
item_ammo_pistol_ttt	-1928.512329 -1231.402832 641.541809	0.011 0.031 0.003
item_ammo_pistol_ttt	-1942.549072 -1229.156616 641.441956	0.027 0.028 0.008
item_ammo_pistol_ttt	-1948.587036 -1227.478760 641.525269	0.767 -0.029 -0.122
item_ammo_pistol_ttt	-2555.929932 -442.951874 527.993225	-0.574 0.307 0.219
item_ammo_pistol_ttt	-2549.893555 -434.780396 528.002014	1.070 0.001 -0.182
item_ammo_pistol_ttt	-2560.704102 -410.274750 527.900635	0.036 0.041 -0.010
item_ammo_pistol_ttt	-541.917908 -153.449112 639.970581	0.117 0.016 -0.029
item_ammo_pistol_ttt	-531.159485 -160.391449 639.945679	0.138 0.016 -0.034
item_ammo_pistol_ttt	1418.376465 -1247.622192 529.252014	9.239 -0.475 -0.063
item_ammo_pistol_ttt	1432.697388 -1237.956299 527.210144	9.159 -0.475 -0.063
item_ammo_pistol_ttt	1441.242554 -1247.277954 526.008057	8.784 -0.481 -0.066
item_ammo_pistol_ttt	1842.703247 241.565842 689.551453	23.602 6.956 0.172
item_ammo_pistol_ttt	1854.195923 242.355820 688.388733	-0.672 5.161 0.052
item_ammo_pistol_ttt	1864.453491 239.740021 688.445251	-0.294 0.035 -0.407
item_ammo_pistol_ttt	-1523.935303 1781.583252 557.814209	0.818 -0.083 -0.245
item_ammo_pistol_ttt	-1496.760132 1816.492554 557.769958	1.019 -0.065 -0.166
item_ammo_pistol_ttt	-2540.553711 370.046814 530.176514	-0.161 -0.002 -0.046
item_ammo_pistol_ttt	-2530.977295 373.312225 530.112610	-0.136 -0.019 -0.033
item_ammo_pistol_ttt	438.923798 1704.387329 582.022217	-71.322 166.248 -175.922
item_ammo_pistol_ttt	460.982239 1706.829712 584.748230	1.689 -0.083 -1.596
item_ammo_pistol_ttt	345.525696 3181.145996 496.459198	-0.217 0.034 -0.301
item_ammo_pistol_ttt	350.183990 3162.773926 496.470764	-0.157 0.596 -0.233
item_ammo_pistol_ttt	-3211.396973 665.972107 640.463684	-0.193 0.034 -0.266
item_ammo_pistol_ttt	-3200.268555 672.556396 640.441895	-0.313 0.035 -0.432
weapon_ttt_pump	-2177.975098 -496.954865 642.540222	-0.074 -7.706 -89.693
weapon_ttt_pump	-2147.149902 620.331421 513.485168	-0.407 -9.749 -89.612
weapon_ttt_pump	2114.527832 918.702271 529.074158	-0.511 -8.797 -89.408
weapon_ttt_pump	483.895447 -961.868469 690.753723	-0.401 8.028 85.859
ttt_random_weapon	-1419.229248 -482.025513 526.938477	1.720 0.966 -92.952
ttt_random_weapon	-2938.478027 126.362396 655.818115	2.150 5.809 -91.973
ttt_random_weapon	-1951.531494 -460.326691 524.740479	2.141 4.873 -91.995
ttt_random_weapon	1118.015625 188.995300 657.285278	-2.398 2.610 -91.299
ttt_random_weapon	-1291.252686 51.705399 526.568970	2.173 4.765 -91.931
ttt_random_weapon	284.708496 -1982.436646 772.523926	2.156 2.713 -90.773
ttt_random_weapon	545.083618 -1952.366699 772.645874	1.543 3.645 -91.042
ttt_random_weapon	1075.624268 -2005.875244 769.835327	1.684 4.476 -92.199
ttt_random_weapon	-1729.399170 693.345581 513.199402	1.882 4.926 -92.582
ttt_random_weapon	-336.621796 1543.542969 513.221497	1.632 4.410 -93.153
ttt_random_weapon	873.836121 824.630371 664.360718	4.658 5.754 -95.915
ttt_random_weapon	2073.710938 959.377502 528.765808	0.793 -0.821 -93.640
ttt_random_weapon	-1993.270386 -1582.016113 642.307678	1.910 4.718 -92.517
weapon_ttt_explosivegrenade	914.144897 29.796694 452.824524	-0.673 0.002 -0.302
weapon_ttt_explosivegrenade	985.122253 52.120461 452.822327	-0.493 0.001 -0.222
weapon_ttt_explosivegrenade	62.585434 2076.860840 516.792847	-0.019 0.000 -0.009
weapon_ttt_explosivegrenade	67.054314 2041.602173 516.806763	-0.077 0.000 -0.035
weapon_ttt_explosivegrenade	-644.357178 711.262695 516.805298	-0.065 0.000 -0.029
weapon_ttt_explosivegrenade	-609.982788 775.715454 516.799255	-0.035 0.000 -0.016
weapon_ttt_explosivegrenade	-3253.964844 -815.980652 648.792847	-0.019 0.000 -0.009
weapon_ttt_explosivegrenade	-3258.565918 -831.543762 648.794495	-0.022 0.000 -0.010
weapon_ttt_explosivegrenade	-3262.818848 -817.641907 648.802307	-0.048 0.000 -0.022
weapon_ttt_explosivegrenade	-3263.572021 -826.574829 648.902039	-0.003 0.000 -0.001
item_ammo_smg1_ttt	930.362976 -547.112122 448.486511	-0.075 -0.027 0.396
item_ammo_smg1_ttt	920.192200 -512.215515 448.505493	-0.732 -0.033 0.756
item_ammo_smg1_ttt	937.928589 -481.513092 448.496307	-0.518 -0.031 0.647
item_ammo_smg1_ttt	-1923.108154 1119.171631 512.543152	-0.032 -0.617 0.009
item_ammo_smg1_ttt	-1939.749390 1117.787842 512.531921	0.224 -0.108 0.179
item_ammo_smg1_ttt	-1932.590210 1117.920288 526.356995	-0.111 -2.429 0.114
item_ammo_smg1_ttt	-1723.806152 -1375.753052 512.534119	0.193 2.679 -0.027
item_ammo_smg1_ttt	-1708.530762 -1360.613159 512.497559	-0.192 0.072 0.003
item_ammo_smg1_ttt	-1716.996826 -1366.777100 526.267822	0.026 -1.108 -0.144
item_ammo_smg1_ttt	1147.126221 -1347.893066 766.428528	0.126 -0.366 -0.771
item_ammo_smg1_ttt	1133.612061 -1348.216187 766.458923	0.341 -0.881 -0.802
item_ammo_smg1_ttt	1121.533081 -1348.161499 766.559509	0.105 0.071 -0.802
item_ammo_smg1_ttt	-566.242493 783.790771 320.530090	-0.290 -0.757 0.016
item_ammo_smg1_ttt	-579.031921 784.563904 320.509399	0.146 2.637 0.064
item_ammo_smg1_ttt	-574.728271 785.351746 334.273346	-0.086 -0.763 0.059
item_ammo_smg1_ttt	-1635.805176 -441.890320 512.997925	-5.940 -0.067 0.178
item_ammo_smg1_ttt	-1620.630005 -428.174622 512.401733	0.171 -0.005 0.103
item_ammo_smg1_ttt	-1371.239990 858.313599 512.501648	-0.990 0.056 -0.238
item_ammo_smg1_ttt	-1349.262939 865.695679 512.430603	0.757 -0.002 0.495
item_ammo_smg1_ttt	635.643188 -229.057755 685.271973	-2.007 -0.522 -5.098
item_ammo_smg1_ttt	652.364319 -221.971283 683.263977	3.327 -0.214 -1.807
item_ammo_smg1_ttt	810.959778 -1579.679077 769.945740	-0.237 0.409 -0.610
item_ammo_smg1_ttt	827.396851 -1576.068604 769.897095	0.025 -0.073 -0.535
item_ammo_smg1_ttt	-643.227112 550.126953 512.469849	0.143 -0.026 0.326
item_ammo_smg1_ttt	-624.907288 560.821045 512.519348	-0.548 -0.030 0.568
item_ammo_smg1_ttt	665.325623 992.432129 960.533630	-0.171 0.017 -0.146
item_ammo_smg1_ttt	679.033997 987.506775 960.511536	-0.306 0.012 -0.260
item_ammo_smg1_ttt	4.362700 3315.162354 512.501831	-0.800 0.013 -0.594
item_ammo_smg1_ttt	26.182579 3286.078613 512.518799	-0.234 0.015 -0.204
item_ammo_smg1_ttt	-1900.926270 -1488.568115 641.622009	0.245 -2.135 -0.108
item_ammo_smg1_ttt	-1913.250000 -1502.641113 641.662781	-0.465 0.174 0.292
weapon_zm_molotov	-870.959473 774.859009 516.593811	2.511 -0.129 -2.581
weapon_zm_molotov	-859.197998 772.535278 516.555786	3.573 -0.098 -3.692
weapon_zm_molotov	-839.250671 769.820984 516.623291	1.718 -0.116 -1.768
weapon_zm_molotov	-821.114319 778.785278 516.506470	0.287 0.003 0.072
weapon_zm_molotov	-803.461609 800.324585 516.498718	0.252 0.002 0.126
weapon_zm_molotov	-965.023193 -801.793884 569.331726	0.583 0.007 -0.226
weapon_zm_molotov	-542.866089 215.554703 616.814026	24.428 -131.710 96.840
weapon_zm_molotov	-1532.674805 866.690002 516.516418	0.391 0.003 -0.063
weapon_zm_molotov	-2372.597168 1758.292725 516.613220	1.980 -0.120 -2.034
weapon_zm_molotov	211.289902 -2026.879761 809.496094	-3.807 -0.231 -2.800
weapon_zm_molotov	-208.579102 -959.567322 644.615112	1.966 -0.119 -2.027
weapon_zm_molotov	497.713501 914.218628 964.511292	0.312 0.002 0.002
weapon_zm_molotov	1680.351563 390.947906 694.571777	3.179 -0.138 -3.287
weapon_zm_molotov	1655.122070 1275.156128 644.501282	0.261 0.003 0.112
weapon_zm_molotov	265.129913 1763.692017 644.672485	3.402 -0.130 -3.534
weapon_zm_molotov	1176.804565 392.177795 452.606689	2.167 -0.124 -2.228
weapon_zm_molotov	944.663391 77.765701 452.536713	2.382 -0.004 -2.298
weapon_zm_molotov	971.113403 -548.766602 452.529694	0.858 0.012 -0.604
weapon_zm_molotov	1669.048462 -359.178497 452.587189	2.718 -0.133 -2.799
weapon_ttt_dualelite	-1725.757568 904.213623 552.451111	1.934 0.500 -0.056
weapon_ttt_dualelite	1762.157471 367.303925 690.061157	1.971 1.622 0.102
weapon_ttt_dualelite	2607.482422 -474.477814 512.010559	1.943 0.153 -0.069
weapon_ttt_dualelite	-148.128540 -339.712830 511.999664	1.960 0.155 -0.066
weapon_ttt_dualelite	-897.648682 -184.387589 512.105652	1.702 -0.573 -0.101
weapon_ttt_dualelite	-2850.378662 -768.260193 694.631653	1.907 0.155 -0.188
weapon_ttt_dualelite	-2549.447754 806.698669 527.557800	1.934 0.149 -0.061
weapon_ttt_dualelite	-2551.119873 854.655701 527.573242	1.916 0.146 -0.065
weapon_ttt_dualelite	1433.350464 1365.429688 511.969971	2.007 0.163 -0.059
weapon_ttt_dualelite	-193.465332 4018.884521 511.980042	1.991 0.160 -0.062
weapon_ttt_dualelite	-517.636536 4043.015625 512.066406	1.971 0.139 -0.454
weapon_ttt_dualelite	-5.718721 -1727.739624 818.825684	1.980 0.163 -0.051
weapon_ttt_dualelite	1043.992310 -3262.772705 827.981995	2.415 -1.540 -2.529
weapon_ttt_galil	-1615.523315 -441.951660 512.769775	-1.460 22.280 86.799
weapon_ttt_galil	-1351.453247 849.609863 512.804138	-1.394 21.985 87.041
weapon_ttt_galil	656.271912 -243.386154 685.476501	0.230 -8.981 -93.166
weapon_ttt_galil	808.081360 -1600.525513 770.811890	0.811 -11.614 -88.025
weapon_ttt_galil	-1883.187622 -1458.157837 641.926941	-1.464 13.431 87.086
weapon_ttt_glock	-674.669617 924.917725 610.628418	21.002 22.873 95.119
weapon_ttt_glock	-1569.832642 741.914673 512.320618	-0.083 35.987 88.820
weapon_ttt_glock	-946.011719 -804.357910 565.080627	0.021 35.153 87.516
weapon_ttt_glock	-206.700897 -1002.398376 640.280823	-0.137 36.017 88.154
weapon_ttt_glock	-3190.243652 -135.485748 684.608826	-0.693 27.209 89.474
weapon_ttt_glock	-1184.993896 1303.947632 513.110046	-0.659 25.851 91.245
weapon_ttt_glock	-1668.269287 349.190521 513.112488	-0.807 25.827 91.545
weapon_ttt_glock	-1488.094238 -579.560547 513.112305	-0.798 25.827 91.526
weapon_ttt_glock	-2484.351318 -1595.975464 513.112183	-0.789 25.828 91.507
weapon_ttt_glock	-2554.145020 -474.573395 528.679077	-0.562 25.663 91.009
weapon_ttt_glock	-2560.041016 -458.595032 528.680054	-0.624 25.660 91.127
weapon_ttt_glock	-543.328735 -174.346008 640.723145	-0.877 25.870 91.690
weapon_ttt_m16	-499.604187 387.768097 641.270020	2.037 -8.137 84.294
weapon_ttt_m16	1011.476929 -3185.833740 769.161682	2.290 -8.272 84.227
weapon_ttt_m16	239.939499 1603.237793 641.270020	2.037 -8.139 84.294
weapon_ttt_m16	1693.404785 431.424286 691.175598	2.217 -8.225 84.426
ttt_random_ammo	-1646.853638 806.830872 546.954529	0.097 0.000 0.055
ttt_random_ammo	-1623.681152 808.168213 546.923523	0.046 0.000 -0.025
ttt_random_ammo	-1602.129761 805.102722 547.011414	1.088 -0.028 -1.293
ttt_random_ammo	-1573.273193 809.718079 546.929993	0.050 -0.000 0.015
ttt_random_ammo	-1464.444214 -443.316711 512.377075	-0.277 0.003 -0.213
ttt_random_ammo	-1506.128174 -448.443390 512.363770	-0.303 0.003 -0.244
ttt_random_ammo	-1517.410156 -424.883392 512.427185	-0.893 -0.000 0.739
ttt_random_ammo	-1556.970459 -446.144012 512.468323	-1.269 -0.024 1.359
ttt_random_ammo	-1591.324219 -450.843689 512.363770	-0.303 0.003 -0.244
ttt_random_ammo	-1639.935791 -463.512787 512.393799	-0.266 0.003 -0.150
ttt_random_ammo	-1635.491089 -418.030212 512.344727	-0.344 0.003 -0.282
ttt_random_ammo	-1578.902100 -407.306610 512.390625	-0.264 0.003 -0.166
ttt_random_ammo	-879.774292 589.162476 560.852722	0.123 0.000 0.090
ttt_random_ammo	-868.841675 542.951172 560.917603	1.653 0.008 1.028
ttt_random_ammo	-809.200989 262.288788 562.939270	1.252 0.013 1.320
ttt_random_ammo	-808.064392 235.351105 562.865417	0.407 -0.007 -0.149
ttt_random_ammo	-807.292297 197.534393 558.039612	2.231 -0.067 1.303
ttt_random_ammo	-891.947083 -213.316605 560.884094	1.379 0.013 1.098
ttt_random_ammo	-1119.734009 199.325195 558.055115	1.941 -0.089 1.293
ttt_random_ammo	-1120.502441 234.672607 562.939209	1.543 0.008 1.388
ttt_random_ammo	-1117.854004 275.387390 565.281128	0.059 -0.093 -0.993
ttt_random_ammo	-1276.214233 110.039001 552.827515	0.385 -0.966 -0.563
ttt_random_ammo	-1310.757080 113.667900 552.745422	-0.691 0.136 -0.971
ttt_random_ammo	-1294.156250 173.085800 552.463379	0.711 1.822 -0.498
ttt_random_ammo	-1606.434692 528.801697 530.215515	-0.142 -0.677 -0.173
ttt_random_ammo	-770.285278 785.421570 512.374512	0.120 0.000 0.083
ttt_random_ammo	-696.098022 806.531677 512.335327	0.046 0.000 -0.027
ttt_random_ammo	-705.970215 732.359680 512.359619	0.063 0.000 0.006
ttt_random_ammo	-763.476929 751.625427 512.385315	0.279 0.001 0.282
ttt_random_ammo	-1076.863647 185.804001 512.388977	-0.265 0.003 -0.173
ttt_random_ammo	-1076.405029 242.099503 512.385681	-0.266 0.003 -0.186
ttt_random_ammo	-1088.703125 113.204803 512.371521	-0.287 0.003 -0.226
ttt_random_ammo	-1079.221802 459.366913 512.389771	0.264 0.003 0.151
ttt_random_ammo	-1083.367065 571.201721 512.413086	1.108 -0.004 -1.009
ttt_random_ammo	-952.159607 567.337402 512.378174	0.269 0.003 0.198
ttt_random_ammo	-955.668823 495.211212 512.378174	0.269 0.003 0.198
ttt_random_ammo	-846.750488 315.190094 512.395386	-0.268 0.003 -0.140
ttt_random_ammo	-891.108826 311.877014 512.407471	-0.329 0.003 -0.014
ttt_random_ammo	-776.024292 26.465300 512.398499	-0.275 0.003 -0.118
ttt_random_ammo	-775.892822 109.930801 512.407471	-0.329 0.003 -0.014
ttt_random_ammo	-771.034485 205.024307 512.375183	-0.281 0.003 -0.217
ttt_random_ammo	-853.532898 -273.057098 512.410522	-0.368 0.003 0.046
ttt_random_ammo	-2968.154541 161.561996 640.398499	-0.268 0.003 -0.123
ttt_random_ammo	-2974.158447 91.831001 640.344788	-0.342 0.003 -0.281
ttt_random_ammo	-2884.354736 122.658997 640.392273	-0.261 0.003 -0.160
ttt_random_ammo	-1908.812134 -455.220001 512.395386	-0.268 0.003 -0.140
ttt_random_ammo	-1957.247437 -388.509399 512.400024	-0.280 0.003 -0.105
ttt_random_ammo	-1996.586182 -445.805389 512.365784	-0.299 0.003 -0.239
ttt_random_ammo	-1896.911499 -400.130188 512.377075	-0.277 0.003 -0.213
ttt_random_ammo	-2003.365356 -1590.322388 641.530029	1.643 0.036 1.988
ttt_random_ammo	-2032.491089 -1574.905884 641.479919	0.083 0.000 0.034
weapon_zm_rifle	552.618713 852.378784 961.361511	3.302 12.033 65.162
weapon_zm_rifle	-739.995422 917.224426 623.340576	-1.446 4.316 131.450
weapon_zm_rifle	-3233.861572 1122.606201 641.394226	3.307 12.057 65.558
weapon_zm_rifle	-548.083313 3944.052490 513.333801	3.265 13.157 64.789
weapon_zm_rifle	206.235397 -1999.170654 805.007813	0.332 -2.817 -90.508
weapon_zm_rifle	-2369.225098 1803.432983 513.339478	3.263 14.965 64.870
weapon_zm_rifle	-275.678101 1387.639771 642.499573	3.306 12.052 65.494
weapon_zm_rifle	1727.436523 348.719788 691.382813	3.293 13.191 65.408
weapon_zm_rifle	2776.505371 235.443405 513.389771	3.331 14.128 65.447
weapon_zm_mac10	958.368774 -497.784790 449.257813	-0.203 -37.646 -88.545
weapon_ttt_p90	-638.459290 525.660400 513.354309	0.382 1.617 -87.903
weapon_ttt_p90	640.961731 985.781677 961.291504	0.674 1.255 -87.775
weapon_ttt_p90	0.217940 3273.598633 513.181030	0.859 1.627 -86.803
weapon_zm_pistol	-2086.892578 -1638.050781 512.301270	-0.109 36.003 88.498
weapon_zm_pistol	-1491.572510 892.017273 512.277710	-0.141 36.020 88.102
weapon_zm_pistol	-82.456398 1381.935059 641.453674	0.792 36.683 88.531
weapon_zm_pistol	551.995789 400.279785 448.262512	-0.162 36.019 87.848
weapon_zm_pistol	1627.611206 -941.815613 566.221313	-0.146 -38.694 -89.073
weapon_zm_pistol	1431.719238 -1263.067749 527.911926	6.175 -34.601 -95.108
weapon_zm_pistol	1833.439697 231.662537 688.908386	0.381 -27.998 -89.296
weapon_zm_pistol	-1592.887695 1710.921021 558.283569	0.853 -38.179 -88.545
weapon_zm_pistol	-2535.020264 359.036926 530.891541	-0.177 36.465 90.071
weapon_zm_pistol	440.585510 1713.660767 579.317566	-15.839 -41.035 -81.028
weapon_zm_pistol	337.882904 3196.660645 496.832550	0.454 -36.223 -88.157
weapon_zm_pistol	-3228.519531 669.010376 640.872742	0.909 -37.280 -88.832
weapon_ttt_awp	2667.731445 -700.738464 276.968323	-2.719 -44.766 167.821
weapon_ttt_awp	-736.844299 1600.308594 1280.432129	0.853 6.982 84.451
weapon_ttt_awp	-3051.808350 -1515.435059 1070.439087	0.734 8.534 84.694
weapon_ttt_awp	1892.275146 -66.325378 1184.818481	0.823 10.120 84.552
weapon_ttt_awp	-2271.218506 -1651.681152 642.277771	0.896 -8.304 -84.739
weapon_ttt_awp	-2127.101807 -1735.900146 642.246338	0.919 -8.299 -84.568
weapon_ttt_awp	-1983.352783 -1342.056152 642.161316	1.290 -10.996 -84.206
weapon_ttt_confgrenade	-695.272583 -486.319885 515.591614	0.683 0.133 -0.174
weapon_ttt_confgrenade	-687.251099 -519.014282 515.503113	1.744 0.170 -0.446
weapon_ttt_confgrenade	-720.959290 -505.107605 515.491516	1.881 0.174 -0.481
weapon_ttt_confgrenade	-1602.577026 517.314209 533.407227	-1.766 0.160 -0.839
weapon_ttt_confgrenade	-181.409897 -944.902771 643.511719	1.642 0.132 -0.419
weapon_ttt_confgrenade	1739.267944 446.041107 693.513306	1.798 0.256 1.542
weapon_ttt_confgrenade	993.911072 -1827.072632 774.478088	0.334 -1.551 1.648
weapon_zm_shotgun	-1587.223145 877.065979 513.258179	-0.163 8.295 83.263
weapon_zm_shotgun	1170.235229 679.892395 449.043091	-0.947 -9.700 -88.943
weapon_zm_shotgun	986.980591 -293.490112 449.045288	-0.997 -9.495 -89.282
weapon_zm_shotgun	-960.329407 614.987183 369.272705	-0.328 7.114 84.035
weapon_zm_shotgun	-977.963684 -824.877075 566.038879	-0.309 9.428 82.997
weapon_zm_shotgun	-2107.328613 -1487.911011 642.180908	-0.296 -8.491 -83.883
weapon_zm_sledge	1760.263062 399.210602 694.411987	18.429 0.317 2.905
weapon_zm_sledge	846.887878 -1205.694824 651.306213	28.251 -0.472 1.842
weapon_zm_sledge	-88.343697 -326.843689 631.409119	4.567 -0.540 -1.614
weapon_zm_sledge	933.462097 50.466900 452.423492	18.532 0.310 2.877
weapon_zm_sledge	1058.593140 381.280548 445.808441	18.634 -0.121 2.992
weapon_zm_sledge	1095.469604 377.306641 445.808441	18.634 -0.969 2.992
weapon_zm_sledge	1101.505371 361.255554 445.742584	18.464 -2.107 2.918
weapon_zm_sledge	1065.637207 362.378601 445.808441	18.634 -0.126 2.992
weapon_zm_sledge	-1814.550049 -1405.462402 638.919250	18.634 -0.366 2.992
weapon_zm_sledge	-1843.045410 -1437.135376 638.919250	18.634 -0.366 2.992
weapon_zm_sledge	-2003.854492 -1520.749023 638.919250	18.634 -0.379 2.992
weapon_zm_sledge	-2033.641846 -1376.821533 638.919250	18.634 -0.374 2.992
weapon_zm_sledge	-2241.023682 -1675.334351 638.919250	18.634 -0.364 2.992
weapon_zm_sledge	-2332.650391 -1645.342773 638.919250	18.634 -0.373 2.992
weapon_zm_sledge	-1665.881958 -516.439941 771.501282	5.528 1.991 2.469
weapon_zm_sledge	2489.310547 -1229.537109 485.326813	21.731 6.111 6.051
weapon_zm_revolver	-574.121399 155.894104 621.469177	-0.487 -26.885 -81.182
weapon_zm_revolver	1057.189941 -1844.424805 780.071411	-0.456 -34.082 -79.973
weapon_zm_revolver	-770.325806 238.052505 513.916870	2.441 -20.375 -83.840
weapon_zm_revolver	1552.651123 -405.154602 449.892090	2.464 -20.331 -83.280
weapon_zm_revolver	884.830017 -1223.891235 642.032227	11.561 -26.647 -87.833
weapon_zm_revolver	303.598114 -926.776306 641.889526	2.466 -20.328 -83.223
weapon_zm_revolver	-696.863281 781.433716 513.881470	2.473 -20.309 -83.043
weapon_zm_revolver	1133.155273 -3910.856445 768.970154	1.597 -19.244 -86.495
weapon_zm_revolver	346.769318 191.180527 1008.903503	2.242 -18.494 -84.637
weapon_zm_revolver	2598.965576 1569.199097 512.845642	2.084 -170.996 -85.260
weapon_zm_revolver	-2359.971436 1895.271240 512.970581	1.947 -20.587 -85.888
weapon_zm_revolver	0.436181 -859.587341 640.970703	2.034 -18.713 -85.735
weapon_zm_revolver	1112.723389 324.911957 448.970612	1.979 -18.746 -85.831
weapon_zm_revolver	1094.882202 326.724640 448.970734	2.087 -18.692 -85.643
weapon_zm_revolver	1080.941040 328.552856 448.970551	1.927 -18.776 -85.922
weapon_zm_revolver	1080.787109 310.178619 448.970520	1.917 -18.794 -85.940
weapon_zm_revolver	1094.207886 297.969299 449.591095	2.356 -19.751 -92.385
weapon_zm_revolver	1100.460938 305.740051 449.856323	16.269 2.926 66.733
weapon_zm_revolver	1084.861938 282.134613 448.979858	2.567 -20.947 -85.852
weapon_zm_revolver	1073.531128 282.847961 448.984009	1.752 -49.936 -87.397
weapon_zm_revolver	1062.134399 294.396515 448.970581	1.961 -18.760 -85.862
weapon_zm_revolver	1088.316650 292.476166 448.972839	1.650 -22.654 -86.632
weapon_zm_revolver	1116.706055 272.992462 448.970581	1.952 -18.760 -85.879
weapon_zm_revolver	1096.691528 246.816879 448.970581	1.966 -18.759 -85.854
weapon_zm_revolver	1082.289307 240.807190 448.926361	2.089 -16.120 -85.154
weapon_zm_revolver	1058.455078 260.262238 448.867371	0.475 -18.655 -85.029
weapon_zm_revolver	1055.333374 280.623352 448.970703	2.082 -18.692 -85.653
weapon_zm_revolver	1077.668823 271.678162 448.970581	1.971 -18.759 -85.846
weapon_zm_revolver	1097.248291 272.505829 448.970551	1.927 -18.776 -85.922
weapon_zm_revolver	1068.903076 241.105042 448.813080	2.134 -28.737 -83.857
weapon_zm_revolver	1055.098389 223.882523 448.970795	2.166 -18.665 -85.506
weapon_zm_revolver	1047.843628 250.707474 448.970581	1.966 -18.759 -85.854
weapon_zm_revolver	1048.603027 260.408539 449.280548	-12.840 -39.083 -90.233
weapon_zm_revolver	1097.796631 222.588501 448.970520	1.911 -18.795 -85.949
weapon_zm_revolver	1084.994507 212.994614 448.970551	1.927 -18.776 -85.922
weapon_zm_revolver	1071.420654 224.398087 448.970581	1.961 -18.760 -85.862
weapon_zm_revolver	1062.991821 205.896103 448.970734	2.095 -18.687 -85.629
weapon_zm_revolver	1080.932739 199.094666 448.970520	1.883 -18.769 -85.998
weapon_zm_revolver	1094.059448 200.609268 448.789642	2.206 -22.734 -83.910
weapon_zm_revolver	1066.372192 332.982330 448.970612	2.000 -18.733 -85.794
weapon_zm_revolver	1049.430908 330.136627 448.970825	2.184 -18.661 -85.474
weapon_zm_revolver	1050.534912 353.126190 448.970642	2.020 -18.723 -85.761
weapon_zm_revolver	1061.484009 323.511597 448.970612	1.979 -18.746 -85.831
weapon_zm_revolver	1044.087524 319.012787 448.970795	2.146 -18.671 -85.541
weapon_zm_revolver	1092.737549 356.296051 448.649506	25.181 -31.013 -31.711
weapon_zm_revolver	1087.632446 349.968262 448.879211	1.030 -24.904 -86.496
weapon_zm_revolver	2131.147949 -1237.790527 510.415833	6.838 -26.207 -84.075
weapon_zm_revolver	2146.174805 -1217.997559 510.713165	6.388 -26.230 -84.861
weapon_zm_revolver	2178.457031 -1240.035156 507.318207	6.427 -26.229 -84.793
weapon_zm_revolver	2212.068604 -1248.456055 504.691193	6.427 -26.229 -84.793
weapon_zm_revolver	2196.316406 -1184.244385 509.689026	6.507 -26.223 -84.654
weapon_zm_revolver	2236.664795 -1192.322754 506.662354	6.506 -26.224 -84.654
weapon_zm_revolver	2238.023438 -1157.024902 508.783600	6.546 -26.222 -84.585
weapon_zm_revolver	2256.632568 -1134.840088 509.011902	6.339 -22.684 -84.882
weapon_zm_revolver	2301.476563 -1138.288330 505.918304	3.293 -24.888 -84.507
weapon_zm_revolver	2282.096191 -1167.530396 505.372589	6.636 -26.218 -84.427
weapon_zm_revolver	2296.985107 -1092.998779 509.100067	6.498 -26.225 -84.669
weapon_zm_revolver	2302.664551 -1080.719238 509.512604	6.515 -26.225 -84.640
weapon_zm_revolver	2405.511963 -1069.769531 503.768982	6.490 -26.225 -84.684
weapon_zm_revolver	2407.059570 -1012.908813 507.226410	6.788 -26.210 -84.163
weapon_zm_revolver	2463.613770 -975.807007 506.010345	6.561 -26.222 -84.558
weapon_zm_revolver	2461.705078 -1009.247498 504.039581	6.531 -26.223 -84.612
weapon_zm_revolver	2468.136963 -1039.113403 501.771271	6.784 -26.211 -84.170
weapon_zm_revolver	2363.700439 -1038.769653 508.319550	6.378 -26.231 -84.879
weapon_zm_revolver	2345.763184 -1082.810425 506.688721	6.929 -26.202 -83.915
weapon_zm_revolver	2362.720947 -1120.424438 503.277496	6.515 -26.225 -84.640
weapon_zm_revolver	2385.499756 -1157.612061 499.529816	6.689 -26.216 -84.335
weapon_zm_revolver	1238.559082 -3408.336182 776.970703	2.058 -18.705 -85.694
weapon_zm_revolver	1231.176147 -3439.915771 776.970520	1.859 -18.720 -86.041
weapon_zm_revolver	1235.103027 -3455.966553 776.970642	2.048 -18.713 -85.711
weapon_zm_revolver	1211.685547 -3504.193115 776.970642	2.027 -18.722 -85.748
weapon_zm_revolver	1226.494873 -3532.946289 776.970642	2.051 -18.705 -85.706
weapon_zm_revolver	1229.054443 -3559.198730 776.970520	1.900 -18.795 -85.968
weapon_zm_revolver	1232.768066 -3634.780518 776.970825	2.207 -18.657 -85.435
weapon_zm_revolver	1249.048462 -3684.812744 776.970520	1.871 -18.767 -86.019
weapon_zm_revolver	1232.606934 -3743.770996 776.970703	2.073 -18.698 -85.668
weapon_zm_revolver	1238.014282 -3801.925293 776.970520	1.883 -18.769 -85.998
weapon_zm_revolver	1269.701416 -3745.917725 776.970581	1.957 -18.760 -85.870
weapon_zm_revolver	1267.437500 -3712.507324 776.970520	1.927 -18.776 -85.922
weapon_zm_revolver	1278.710327 -3643.614746 776.970520	1.947 -18.775 -85.887
weapon_zm_revolver	1273.138306 -3602.692383 776.970581	1.952 -18.760 -85.879
