# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_magma_v2
a# Exported by: [CM] TC224
setting:	replacespawns 0
weapon_zm_shotgun	-599.987976 -247.824005 3.488640	0.000 0.000 0.000
weapon_zm_shotgun	-31.327600 -1441.229980 3.488650	0.000 0.000 0.000
weapon_zm_shotgun	821.778015 -733.767029 3.488650	0.000 0.000 0.000
weapon_zm_shotgun	-335.752014 -280.372986 -252.511002	0.000 0.000 0.000
weapon_zm_shotgun	-893.745972 -613.755981 -252.511002	0.000 0.000 0.000
weapon_zm_sledge	-388.149994 12.118800 4.857760	0.000 0.000 0.000
weapon_zm_sledge	-1143.069946 -401.201996 -251.141998	0.000 0.000 0.000
weapon_zm_sledge	-1351.410034 501.420013 -251.141998	0.000 0.000 0.000
weapon_ttt_aug	-1343.152344 -560.161072 -254.332657	-0.246 -15.547 -80.244
weapon_ttt_aug	-1490.104004 5.421121 -254.304550	-0.635 -43.412 -81.300
weapon_ttt_ak47	-560.262024 325.780457 1.288466	-3.339 -16.709 81.810
weapon_ttt_ak47	83.539215 119.536659 65.295029	-3.409 -16.637 81.844
weapon_ttt_ak47	-258.231781 -302.858887 137.270508	-3.388 -16.669 81.927
