# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_infini_b5
# Exported by: Arcadi NG
setting:	replacespawns 1
weapon_zm_rifle	-601.8200 1216.9375 -978.3381	3.307 11.767 65.202
weapon_zm_rifle	-43.1614 893.1985 -1150.6023	3.256 5.129 65.662
weapon_zm_rifle	-43.8260 897.0827 -1150.4916	5.486 4.650 35.701
weapon_ttt_smokegrenade	668.9285 949.9870 -875.4886	0.314 0.002 0.001
weapon_ttt_smokegrenade	678.6599 960.1829 -875.4725	0.725 0.011 -0.482
weapon_ttt_smokegrenade	665.1803 967.3430 -875.4648	2.893 -0.019 -2.887
weapon_ttt_smokegrenade	-144.8811 905.1285 -875.4768	0.540 0.007 -0.270
weapon_ttt_smokegrenade	-156.8887 906.7208 -875.4413	3.525 -0.115 -3.671
weapon_ttt_smokegrenade	-153.1251 915.7274 -875.4911	0.290 0.002 0.032
weapon_ttt_smokegrenade	-129.3499 880.1287 -875.4136	2.764 -0.136 -2.870
weapon_ttt_smokegrenade	-137.8167 879.4116 -875.4635	2.374 -0.005 -2.314
weapon_ttt_smokegrenade	-138.1981 888.3018 -875.4989	0.245 0.003 0.096
weapon_ttt_smokegrenade	-1495.7804 438.4361 -984.2564	0.026 -0.857 0.002
weapon_ttt_smokegrenade	-1485.8889 429.1380 -984.2586	0.026 -0.804 0.002
weapon_ttt_smokegrenade	-1493.5043 417.6672 -984.2565	-0.023 -0.408 0.433
weapon_ttt_smokegrenade	-1483.6014 405.1410 -984.2578	0.026 -0.574 0.002
weapon_ttt_smokegrenade	-1489.7887 396.7467 -984.2563	-0.031 -0.527 0.503
weapon_ttt_smokegrenade	-1482.4921 390.6307 -984.2580	-0.030 0.575 0.502
weapon_ttt_confgrenade	-1359.5009 1113.7976 -1014.5142	2.148 0.284 1.866
weapon_ttt_confgrenade	-1359.9797 1099.4741 -1014.4953	1.905 0.278 1.653
weapon_ttt_confgrenade	-1360.6293 1086.5900 -1014.4675	1.542 0.234 1.338
weapon_ttt_confgrenade	-1360.7610 1078.5714 -1014.4931	1.877 0.272 1.628
weapon_ttt_confgrenade	-467.6607 159.0306 -716.1096	0.960 0.224 0.798
weapon_ttt_confgrenade	-478.6211 159.0058 -716.1278	1.204 0.232 1.001
weapon_ttt_confgrenade	-489.1254 159.3378 -716.1820	1.924 0.297 1.600
weapon_ttt_confgrenade	-498.8327 159.2317 -716.1152	1.035 0.227 0.861
weapon_ttt_confgrenade	618.5839 554.8248 -964.1240	1.186 -0.231 -0.986
weapon_ttt_confgrenade	611.0815 553.1589 -964.1401	1.400 -0.239 -1.165
weapon_ttt_confgrenade	603.4903 552.6061 -964.1913	2.241 0.209 0.741
weapon_ttt_confgrenade	597.2343 552.8288 -964.1613	0.038 0.178 -0.652
weapon_ttt_confgrenade	-1454.4063 -189.1258 -1020.4888	1.821 0.258 1.580
weapon_ttt_confgrenade	-1444.4724 -188.0654 -1020.4931	1.877 0.272 1.629
weapon_ttt_confgrenade	-1449.2380 -199.2633 -1020.4606	1.451 0.222 1.259
