# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: cs_havana
# Exported by: [CM:MOD] SilentK
setting:	replacespawns 1
weapon_zm_molotov	230.187500 -80.558800 36.578701	2.917 -0.131 -3.007
weapon_zm_molotov	-232.070602 -773.870178 4.554000	3.634 -0.108 -3.759
weapon_zm_molotov	-1148.880005 849.526184 4.496000	0.246 0.002 0.140
weapon_zm_molotov	1477.126587 1469.012939 17.511187	64.766 -62.516 -88.122
weapon_zm_molotov	1480.990601 912.914001 17.497280	5.639 68.354 90.674
weapon_zm_molotov	1477.451416 903.459045 17.571880	-8.106 71.927 89.594
weapon_zm_molotov	1477.037720 911.154724 17.488104	-2.404 78.208 90.170
weapon_ttt_confgrenade	-20.881201 237.635498 235.265503	-2.843 1.367 2.561
weapon_ttt_confgrenade	934.432373 1557.686157 271.561188	-1.360 -0.480 8.926
weapon_ttt_confgrenade	58.114899 2085.847900 227.537704	1.470 0.218 1.288
weapon_ttt_confgrenade	-508.567413 31.913300 19.503099	1.744 0.170 -0.446
weapon_ttt_confgrenade	-135.163803 799.601929 251.548203	1.600 0.224 -0.477
weapon_ttt_confgrenade	189.612259 811.948120 283.220917	-6.633 -96.693 -106.546
weapon_zm_shotgun	439.801300 589.026428 21.264799	-0.155 9.039 83.380
weapon_zm_shotgun	-81.745903 -450.125793 33.244301	-0.384 9.087 83.591
weapon_zm_shotgun	156.564301 2161.524170 17.033701	-0.464 -9.480 -84.844
weapon_zm_shotgun	371.980133 1281.914429 282.769440	-0.513 -8.118 -85.051
weapon_zm_shotgun	-238.694595 597.526672 241.268997	-0.286 7.809 83.838
weapon_zm_shotgun	1459.452271 1445.922607 17.294889	-0.174 9.698 84.266
weapon_zm_sledge	-282.371185 1337.520752 23.661200	12.617 0.215 2.286
weapon_zm_sledge	1110.595093 1643.804565 262.937012	0.842 -0.373 88.220
weapon_zm_sledge	-748.434875 2254.307373 244.416702	18.477 0.395 2.872
weapon_zm_sledge	12.538800 -144.042999 276.259888	17.654 11.626 7.624
weapon_zm_sledge	170.380112 815.045105 286.063538	-17.002 5.188 -14.129
weapon_zm_revolver	-53.198200 -743.752930 1.882900	2.472 -20.316 -83.074
weapon_zm_revolver	544.659729 -108.575798 33.882900	2.472 -98.856 -83.074
weapon_zm_revolver	712.144714 317.672699 21.882900	2.472 -94.676 -83.074
weapon_zm_revolver	-307.564697 1070.625488 21.882900	2.472 -12.536 -83.074
weapon_zm_revolver	421.991913 1509.239502 17.882900	2.472 -13.196 -83.074
weapon_zm_revolver	-131.558899 2051.954346 17.882900	2.472 77.664 -83.074
weapon_zm_revolver	161.478104 2086.610596 225.882904	2.472 84.264 -83.074
weapon_zm_revolver	886.709778 1366.279053 257.882904	2.472 -2.996 -83.074
weapon_zm_revolver	-107.462898 239.255997 233.003403	2.472 72.683 -83.074
weapon_zm_revolver	-325.874512 578.836182 241.882904	2.472 81.483 -83.074
weapon_zm_revolver	-357.058502 1377.863037 249.882904	2.472 68.503 -83.074
weapon_zm_revolver	878.457581 1568.564331 17.882900	2.472 76.203 -83.074
weapon_zm_revolver	229.770844 809.237549 282.486267	1.427 23.855 89.892
weapon_ttt_glock	-167.489304 1372.674683 16.260700	-0.164 36.019 87.817
weapon_ttt_glock	-36.410999 -200.241302 32.260700	-0.164 -151.501 87.817
weapon_ttt_glock	1283.838501 814.287781 0.260700	-0.164 -49.922 87.817
weapon_ttt_glock	1391.782471 -295.825958 70.790268	0.710 -28.046 -89.702
weapon_ttt_ak47	649.688416 1368.854614 34.532322	4.313 -19.116 81.556
