# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: cs_assault
# Exported by: [CM:MOD] SilentK
setting:	replacespawns 1
weapon_zm_pistol	7130.047363 6396.227539 -531.703613	0.016 35.155 88.098
weapon_zm_pistol	5173.477051 4572.844727 -860.867126	3.701 -8.701 -72.943
weapon_ttt_aug	6220.902832 4732.424316 -430.383575	4.179 22.573 75.506
weapon_zm_molotov	7122.841309 5304.210938 -853.767212	-4.493 2.163 -2.410
weapon_zm_molotov	6287.540039 4510.186035 -864.431091	-28.111 93.360 -93.961
weapon_zm_molotov	5056.976074 4904.612793 -827.474426	0.630 0.009 -0.345
weapon_zm_molotov	6049.003906 4858.045898 -731.470215	0.856 0.012 -0.602
weapon_zm_molotov	5315.553223 4906.248047 -603.474670	0.623 0.009 -0.365
weapon_zm_molotov	4889.745605 4209.026855 -695.481323	0.435 0.004 -0.118
weapon_zm_molotov	4610.298340 5530.546875 -808.943420	3.311 -0.123 -3.366
weapon_zm_molotov	5534.469238 6924.860840 -875.387024	2.026 -0.122 -2.088
weapon_zm_molotov	7349.165039 6049.248535 -509.721893	6.845 -2.366 -3.519
weapon_zm_molotov	7021.676270 5094.836914 -863.480103	-56.080 48.157 -100.641
weapon_zm_molotov	7285.992676 5137.585449 -845.595581	-31.754 153.351 89.504
weapon_zm_molotov	6581.899414 4954.586914 -862.513733	79.574 -84.800 -86.015
weapon_zm_molotov	6167.744629 4521.192871 -861.167053	-85.502 -127.074 -118.559
weapon_zm_molotov	5022.704102 4194.157227 -830.209839	-49.284 -20.711 -86.623
weapon_zm_molotov	5256.056152 4697.607422 -422.162689	-78.774 74.599 -160.337
weapon_zm_molotov	5198.095703 5530.520996 -862.562622	-2.691 87.876 90.473
weapon_zm_molotov	5052.301270 5415.395508 -862.486267	76.858 160.457 -87.120
weapon_ttt_confgrenade	5889.686523 4004.967529 -671.041626	0.093 -0.665 -1.313
weapon_ttt_confgrenade	5502.700684 5620.950684 -706.446594	1.270 0.220 1.089
weapon_ttt_confgrenade	6277.965332 6104.413086 -852.471008	1.594 0.239 1.367
weapon_ttt_confgrenade	6545.801270 6210.334473 -816.232422	0.194 -0.132 -0.415
weapon_ttt_confgrenade	6943.476074 6119.018555 -860.480286	1.545 0.150 -0.395
weapon_ttt_confgrenade	6920.913574 6012.056152 -862.286133	-36.067 116.196 90.520
weapon_ttt_confgrenade	6968.650879 5467.390625 -862.298889	-36.255 116.208 90.500
weapon_ttt_confgrenade	7013.170410 4821.081543 -866.821777	-28.951 10.514 -105.137
weapon_ttt_confgrenade	6895.674316 4246.523438 -851.493896	-35.399 2.897 -101.119
weapon_zm_shotgun	5813.863281 3796.545654 -563.272888	9.477 -0.284 -1.132
weapon_zm_shotgun	6156.360840 4860.180664 -734.956604	-0.953 -9.523 -88.981
weapon_zm_shotgun	6804.670898 4243.270508 -857.041016	-6.827 2.709 -87.213
weapon_zm_shotgun	6913.378906 5373.002930 -606.729797	-0.299 8.361 83.900
weapon_zm_shotgun	5990.809082 6677.354004 -846.971313	-0.372 -9.122 -84.242
weapon_zm_sledge	5737.141113 5886.916992 -826.732971	18.117 0.696 2.599
weapon_zm_sledge	5638.329102 5983.716309 -604.941284	1.516 98.769 88.331
weapon_zm_sledge	6484.757813 4259.068848 -857.004211	6.197 -90.753 79.570
weapon_zm_sledge	5211.878906 4943.490723 -680.946472	1.617 -162.091 88.242
weapon_zm_sledge	5865.812012 5945.493652 -860.407715	-12.221 -3.655 1.001
weapon_zm_revolver	7121.218262 4826.133789 -530.099487	2.584 -20.498 -83.259
weapon_zm_revolver	7325.984863 5403.602051 -861.762512	8.933 -30.871 -89.129
weapon_zm_revolver	7422.486328 7202.219238 -850.056213	5.400 -26.110 -86.060
weapon_zm_revolver	5843.969727 5604.952637 -862.094421	2.451 -20.353 -83.586
weapon_zm_revolver	4944.495117 4752.636230 -726.953125	2.651 -20.146 -84.100
weapon_zm_revolver	5336.039551 4717.827148 -426.144592	-1.393 -24.323 -93.964
weapon_zm_revolver	5641.195313 5650.992188 -606.047729	2.407 -20.425 -84.641
weapon_zm_revolver	5449.767090 6894.755859 -866.170227	-1.275 -22.074 -82.213
weapon_zm_revolver	4886.506348 6197.411133 -862.079895	2.666 -20.847 -83.498
weapon_zm_revolver	5568.634766 5850.925293 -862.114380	2.469 -20.319 -83.136
weapon_zm_revolver	6026.928711 6674.435059 -847.215027	1.878 26.313 89.586
weapon_ttt_glock	5060.659180 4413.153809 -863.714722	-0.131 36.017 88.229
weapon_ttt_glock	6097.579590 5229.453125 -871.662109	-0.059 35.961 89.110
weapon_ttt_glock	7133.617676 5256.579102 -531.672424	0.010 35.116 88.736
weapon_ttt_glock	4841.885742 6427.797852 -871.342224	1.217 26.843 90.032
weapon_ttt_glock	5174.515625 4456.023438 -606.421204	-0.004 26.547 90.004
weapon_ttt_glock	6229.728516 4731.422363 -607.421204	-0.003 26.649 90.003
weapon_ttt_glock	7083.821289 4291.272461 -530.693542	-0.102 108.884 -89.397
weapon_ttt_glock	5453.807617 7245.377930 -846.930115	6.684 21.610 91.651
weapon_ttt_glock	4795.380371 4473.788574 -862.676575	2.323 -34.019 -92.128
weapon_ttt_ak47	4600.663086 5509.928223 -812.339722	0.172 16.465 -87.501
